#Chr,Start,End,Direct,Length,Sample,Type,Share_depth,Share_start,Share_end
1,23278748,23278789,ler_hete,42,Sample_c82,20-2000bp,1,23278748,23278789
1,23365310,23366137,ler_hete,828,Sample_c82,20-2000bp,1,23365310,23366137
1,23379729,23379821,ler_hete,93,Sample_c82,20-2000bp,7,23379729,23379821
1,23595485,23595579,ler_hete,95,Sample_c82,20-2000bp,2,23595485,23595579
1,23597449,23597563,ler_hete,115,Sample_c82,20-2000bp,5,23597449,23597563
1,24027102,24027197,ler_hete,96,Sample_c82,20-2000bp,1,24027102,24027197
1,24217246,24217521,ler_hete,276,Sample_c82,20-2000bp,4,24217246,24217521
1,24256807,24257258,ler_hete,452,Sample_c82,20-2000bp,2,24256807,24257258
1,24646868,24647107,ler_hete,240,Sample_c82,20-2000bp,2,24646868,24647107
1,24707156,24707218,ler_hete,63,Sample_c82,20-2000bp,1,24707156,24707218
1,25333063,25333652,ler_hete,590,Sample_c82,20-2000bp,3,25333063,25333652
1,25338273,25338696,ler_hete,424,Sample_c82,20-2000bp,3,25338273,25338696
1,25552236,25553736,ler_hete,1501,Sample_c82,20-2000bp,4,25552236,25553736
1,26188466,26188515,ler_hete,50,Sample_c82,20-2000bp,1,26188466,26188515
1,26246664,26246752,ler_hete,89,Sample_c82,20-2000bp,1,26246664,26246752
1,26379417,26380200,ler_hete,784,Sample_c82,20-2000bp,1,26379417,26380200
1,26900801,26900864,ler_hete,64,Sample_c82,20-2000bp,1,26900801,26900864
1,27033263,27033325,ler_hete,63,Sample_c82,20-2000bp,2,27033263,27033325
1,27081503,27081783,ler_hete,281,Sample_c82,20-2000bp,5,27081503,27081783
1,27155945,27156207,ler_hete,263,Sample_c82,20-2000bp,3,27155945,27156207
1,27436297,27437644,ler_hete,1348,Sample_c82,20-2000bp,5,27436297,27440050
1,27657304,27657358,ler_hete,55,Sample_c82,20-2000bp,1,27657304,27657358
1,28362760,28362822,ler_hete,63,Sample_c82,20-2000bp,2,28362760,28362822
1,28954129,28954477,ler_hete,349,Sample_c82,20-2000bp,2,28954129,28954477
1,29243126,29243163,ler_hete,38,Sample_c82,20-2000bp,5,29243124,29243163
1,29693903,29693963,ler_hete,61,Sample_c82,20-2000bp,1,29693903,29693963
1,30210834,30210875,ler_hete,42,Sample_c82,20-2000bp,6,30210834,30210875
1,30380407,30381051,ler_hete,645,Sample_c82,20-2000bp,6,30380407,30381051
2,6117208,6117430,col_hete,223,Sample_c82,20-2000bp,7,6117208,6117430
3,116712,116815,ler_hete,104,Sample_c82,20-2000bp,6,116712,116815
3,851068,851113,ler_hete,46,Sample_c82,20-2000bp,7,851068,851147
3,903437,903762,ler_hete,326,Sample_c82,20-2000bp,6,903437,903762
3,949386,949595,ler_hete,210,Sample_c82,20-2000bp,3,949386,949595
3,1170722,1170880,ler_hete,159,Sample_c82,20-2000bp,10,1170722,1170880
3,1176081,1176424,ler_hete,344,Sample_c82,20-2000bp,4,1176081,1176424
3,1268962,1269221,ler_hete,260,Sample_c82,20-2000bp,2,1268962,1269221
3,1317778,1317913,ler_hete,136,Sample_c82,20-2000bp,1,1317778,1317913
3,1815065,1815145,ler_hete,81,Sample_c82,20-2000bp,1,1815065,1815145
3,2138412,2138825,ler_hete,414,Sample_c82,20-2000bp,2,2138412,2138825
3,2644787,2644970,ler_hete,184,Sample_c82,20-2000bp,4,2644347,2645211
3,8210301,8210382,col_hete,82,Sample_c82,20-2000bp,7,8210301,8211247
3,9103219,9103773,col_hete,555,Sample_c82,20-2000bp,13,9103139,9103773
3,9236916,9237528,col_hete,613,Sample_c82,20-2000bp,10,9236916,9237528
3,9384400,9385533,col_hete,1134,Sample_c82,20-2000bp,4,9384400,9385533
3,9435026,9436297,col_hete,1272,Sample_c82,20-2000bp,7,9435026,9436297
3,9613284,9613617,col_hete,334,Sample_c82,20-2000bp,1,9613284,9613617
3,9618973,9620492,col_hete,1520,Sample_c82,20-2000bp,1,9618973,9620492
3,9621605,9622880,col_hete,1276,Sample_c82,20-2000bp,2,9621605,9622880
3,9623323,9623557,col_hete,235,Sample_c82,20-2000bp,1,9623323,9623557
3,9625308,9625492,col_hete,185,Sample_c82,20-2000bp,2,9625308,9625492
3,9739675,9740482,col_hete,808,Sample_c82,20-2000bp,9,9739675,9740482
3,10663119,10663720,col_hete,602,Sample_c82,20-2000bp,4,10663119,10663720
3,10718737,10718873,col_hete,137,Sample_c82,20-2000bp,4,10718737,10718873
3,10902270,10902611,col_hete,342,Sample_c82,20-2000bp,8,10902270,10902611
3,10946529,10946552,col_hete,24,Sample_c82,20-2000bp,1,10946529,10946552
3,10966297,10966534,col_hete,238,Sample_c82,20-2000bp,2,10966297,10966534
3,11097474,11098403,col_hete,930,Sample_c82,20-2000bp,10,11097474,11098403
3,11282800,11283510,col_hete,711,Sample_c82,20-2000bp,3,11282800,11283510
3,11325145,11325176,col_hete,32,Sample_c82,20-2000bp,5,11325145,11325176
3,11451363,11451678,col_hete,316,Sample_c82,20-2000bp,15,11451363,11451678
3,11452581,11453352,col_hete,772,Sample_c82,20-2000bp,3,11452581,11453352
3,11643266,11643732,col_hete,467,Sample_c82,20-2000bp,5,11643266,11643732
3,11676248,11676615,col_hete,368,Sample_c82,20-2000bp,4,11676248,11676615
3,11797572,11798109,col_hete,538,Sample_c82,20-2000bp,4,11794122,11798109
3,11817443,11817497,col_hete,55,Sample_c82,20-2000bp,4,11817301,11817497
3,11818079,11818227,col_hete,149,Sample_c82,20-2000bp,4,11818079,11818227
3,11818278,11818720,col_hete,443,Sample_c82,20-2000bp,4,11818278,11818720
3,11819198,11819222,col_hete,25,Sample_c82,20-2000bp,2,11819198,11819222
3,11819327,11819357,col_hete,31,Sample_c82,20-2000bp,3,11819327,11819370
3,11972178,11972978,col_hete,801,Sample_c82,20-2000bp,13,11972178,11972978
3,12344518,12344692,col_hete,175,Sample_c82,20-2000bp,3,12344518,12344692
3,12669089,12670171,col_hete,1083,Sample_c82,20-2000bp,5,12669021,12670171
3,12695275,12695394,col_hete,120,Sample_c82,20-2000bp,2,12695275,12695394
3,12800905,12802310,col_hete,1406,Sample_c82,20-2000bp,2,12800905,12802310
3,13343189,13343468,col_hete,280,Sample_c82,20-2000bp,3,13343189,13343468
3,13395218,13395383,col_hete,166,Sample_c82,20-2000bp,2,13395218,13395383
3,14164390,14165184,col_hete,795,Sample_c82,20-2000bp,3,14164390,14165184
3,14360387,14361239,col_hete,853,Sample_c82,20-2000bp,7,14360387,14361239
3,14438624,14440005,col_hete,1382,Sample_c82,20-2000bp,2,14438624,14457926
3,14904074,14904835,col_hete,762,Sample_c82,20-2000bp,3,14904074,14904835
3,14969766,14970435,col_hete,670,Sample_c82,20-2000bp,4,14969766,14970435
3,15089726,15090126,col_hete,401,Sample_c82,20-2000bp,6,15089233,15090126
3,15140733,15141841,col_hete,1109,Sample_c82,20-2000bp,4,15140046,15141841
3,15247072,15247106,col_hete,35,Sample_c82,20-2000bp,3,15247072,15247106
3,15247453,15247579,col_hete,127,Sample_c82,20-2000bp,3,15247453,15247579
3,15265697,15265744,col_hete,48,Sample_c82,20-2000bp,4,15265697,15265744
3,15283954,15283977,col_hete,24,Sample_c82,20-2000bp,5,15283885,15284312
3,15284242,15284312,col_hete,71,Sample_c82,20-2000bp,4,15283885,15284312
3,15390038,15390147,col_hete,110,Sample_c82,20-2000bp,2,15390038,15390147
3,15585951,15586101,col_hete,151,Sample_c82,20-2000bp,4,15585755,15586101
3,15623214,15623263,col_hete,50,Sample_c82,20-2000bp,1,15623214,15623263
3,15625832,15625910,col_hete,79,Sample_c82,20-2000bp,1,15625832,15625910
3,15698625,15699266,col_hete,642,Sample_c82,20-2000bp,3,15698625,15699266
3,15699302,15699443,col_hete,142,Sample_c82,20-2000bp,2,15699302,15699443
3,15796293,15796757,col_hete,465,Sample_c82,20-2000bp,7,15796293,15796757
3,15813376,15813962,col_hete,587,Sample_c82,20-2000bp,15,15813376,15813962
3,15848404,15848436,col_hete,33,Sample_c82,20-2000bp,4,15848404,15848436
3,16071469,16071870,col_hete,402,Sample_c82,20-2000bp,7,16071469,16071870
3,16207526,16209091,col_hete,1566,Sample_c82,20-2000bp,8,16207526,16209164
3,16342574,16342669,col_hete,96,Sample_c82,20-2000bp,7,16331992,16342669
3,16420798,16420827,col_hete,30,Sample_c82,20-2000bp,4,16420798,16420827
3,16716224,16717796,col_hete,1573,Sample_c82,20-2000bp,17,16716224,16717796
3,16799136,16799676,col_hete,541,Sample_c82,20-2000bp,12,16799136,16800555
3,16799804,16799890,col_hete,87,Sample_c82,20-2000bp,12,16799136,16800555
3,16800170,16800555,col_hete,386,Sample_c82,20-2000bp,12,16799136,16800555
3,16813250,16813285,col_hete,36,Sample_c82,20-2000bp,2,16813250,16813285
3,16890875,16891113,col_hete,239,Sample_c82,20-2000bp,3,16890875,16891113
3,17866202,17866443,col_hete,242,Sample_c82,20-2000bp,7,17866202,17866697
3,17866590,17866697,col_hete,108,Sample_c82,20-2000bp,7,17866202,17866697
3,18724439,18724705,col_hete,267,Sample_c82,20-2000bp,7,18724439,18724705
3,18724762,18725219,col_hete,458,Sample_c82,20-2000bp,7,18724762,18725219
3,18948553,18948692,col_hete,140,Sample_c82,20-2000bp,4,18948553,18948692
3,20685729,20686678,col_hete,950,Sample_c82,20-2000bp,12,20685729,20686678
3,20726443,20726724,col_hete,282,Sample_c82,20-2000bp,10,20726443,20726724
3,21329379,21329562,col_hete,184,Sample_c82,20-2000bp,9,21322239,21329562
3,21342251,21342675,col_hete,425,Sample_c82,20-2000bp,7,21342251,21342675
3,22708785,22708968,col_hete,184,Sample_c82,20-2000bp,7,22708785,22708968
3,22771331,22772154,col_hete,824,Sample_c82,20-2000bp,7,22771331,22772154
4,74214,75335,ler_hete,1122,Sample_c82,20-2000bp,10,74214,75335
4,166964,167046,ler_hete,83,Sample_c82,20-2000bp,2,166964,167046
4,489833,490049,ler_hete,217,Sample_c82,20-2000bp,3,489833,490049
4,1063889,1064129,ler_hete,241,Sample_c82,20-2000bp,1,1063889,1064129
4,1277155,1277329,ler_hete,175,Sample_c82,20-2000bp,12,1277155,1277329
4,1289137,1289536,ler_hete,400,Sample_c82,20-2000bp,10,1289137,1289536
4,1586447,1586506,ler_hete,60,Sample_c82,20-2000bp,2,1586447,1586506
4,2177521,2178003,ler_hete,483,Sample_c82,20-2000bp,11,2177521,2178003
4,2205974,2206128,ler_hete,155,Sample_c82,20-2000bp,2,2205974,2206128
4,2352183,2352263,ler_hete,81,Sample_c82,20-2000bp,1,2352183,2352263
4,2379172,2379368,ler_hete,197,Sample_c82,20-2000bp,2,2379172,2379368
4,2616989,2617154,ler_hete,166,Sample_c82,20-2000bp,5,2616989,2617154
4,2733593,2733696,ler_hete,104,Sample_c82,20-2000bp,3,2733593,2733696
4,2774112,2774145,ler_hete,34,Sample_c82,20-2000bp,1,2774112,2774145
4,2883726,2884492,ler_hete,767,Sample_c82,20-2000bp,1,2883726,2884492
4,3451990,3452484,ler_hete,495,Sample_c82,20-2000bp,6,3451990,3452484
4,3862066,3862151,ler_hete,86,Sample_c82,20-2000bp,6,3862066,3862151
4,4022353,4022520,ler_hete,168,Sample_c82,20-2000bp,7,4022353,4022520
4,4093308,4093401,ler_hete,94,Sample_c82,20-2000bp,6,4093308,4093401
4,4667791,4667839,ler_hete,49,Sample_c82,20-2000bp,3,4667791,4667839
4,4672680,4674242,ler_hete,1563,Sample_c82,20-2000bp,7,4672680,4674242
4,5382441,5383340,ler_hete,900,Sample_c82,20-2000bp,1,5382441,5383340
5,257308,257387,ler_hete,80,Sample_c82,20-2000bp,1,257308,257387
5,326014,326243,ler_hete,230,Sample_c82,20-2000bp,2,326014,326243
5,330988,331018,ler_hete,31,Sample_c82,20-2000bp,2,330988,331018
5,1036969,1036996,ler_hete,28,Sample_c82,20-2000bp,3,1036969,1036996
5,1444835,1445119,ler_hete,285,Sample_c82,20-2000bp,4,1444833,1445119
5,1723187,1723222,ler_hete,36,Sample_c82,20-2000bp,1,1723187,1723222
5,2181260,2181286,ler_hete,27,Sample_c82,20-2000bp,1,2181260,2181286
5,2304427,2305566,ler_hete,1140,Sample_c82,20-2000bp,3,2304427,2305566
5,2355512,2355659,ler_hete,148,Sample_c82,20-2000bp,2,2355512,2355659
5,2532508,2532556,ler_hete,49,Sample_c82,20-2000bp,3,2530573,2532556
5,2786718,2786897,ler_hete,180,Sample_c82,20-2000bp,5,2786718,2786897
5,3707159,3707429,ler_hete,271,Sample_c82,20-2000bp,1,3707159,3707429
5,4151099,4151729,ler_hete,631,Sample_c82,20-2000bp,1,4151099,4151729
5,4758509,4759769,ler_hete,1261,Sample_c82,20-2000bp,1,4758509,4759769
5,4898783,4900222,ler_hete,1440,Sample_c82,20-2000bp,1,4898783,4900222
5,5745786,5745941,ler_hete,156,Sample_c82,20-2000bp,3,5745786,5745941
5,5945286,5945482,ler_hete,197,Sample_c82,20-2000bp,1,5945286,5945482
5,5980441,5980596,ler_hete,156,Sample_c82,20-2000bp,1,5980441,5980596
5,6338344,6338391,ler_hete,48,Sample_c82,20-2000bp,1,6338344,6338391
5,6440817,6441166,ler_hete,350,Sample_c82,20-2000bp,1,6440817,6441166
5,6454853,6454905,ler_hete,53,Sample_c82,20-2000bp,1,6454853,6454905
5,6480480,6480529,ler_hete,50,Sample_c82,20-2000bp,1,6480480,6480529
5,6480951,6481016,ler_hete,66,Sample_c82,20-2000bp,4,6480951,6481017
5,6702640,6703703,ler_hete,1064,Sample_c82,20-2000bp,1,6702640,6703703
5,6892429,6892574,ler_hete,146,Sample_c82,20-2000bp,8,6892429,6892574
5,7536008,7536462,ler_hete,455,Sample_c82,20-2000bp,1,7536008,7536462
5,7706603,7706912,ler_hete,310,Sample_c82,20-2000bp,1,7706603,7706912
5,7736329,7736430,ler_hete,102,Sample_c82,20-2000bp,5,7736329,7736430
5,7913496,7913638,ler_hete,143,Sample_c82,20-2000bp,1,7913496,7913638
5,8006429,8006546,ler_hete,118,Sample_c82,20-2000bp,8,8006429,8006546
5,8512807,8512860,ler_hete,54,Sample_c82,20-2000bp,1,8512807,8512860
5,8845630,8846799,ler_hete,1170,Sample_c82,20-2000bp,11,8845630,8846799
5,9332609,9333369,ler_hete,761,Sample_c82,20-2000bp,4,9332609,9333369
5,9850305,9850349,ler_hete,45,Sample_c82,20-2000bp,1,9850305,9850349
5,9886982,9887005,ler_hete,24,Sample_c82,20-2000bp,1,9886982,9887005
5,9969968,9970081,ler_hete,114,Sample_c82,20-2000bp,2,9969968,9970081
5,10052483,10052565,ler_hete,83,Sample_c82,20-2000bp,9,10050094,10055654
5,10053852,10053888,ler_hete,37,Sample_c82,20-2000bp,7,10050094,10055654
5,10128943,10128971,ler_hete,29,Sample_c82,20-2000bp,1,10128943,10128971
5,10294146,10294333,ler_hete,188,Sample_c82,20-2000bp,7,10294146,10296584
5,10564708,10565145,ler_hete,438,Sample_c82,20-2000bp,2,10564708,10565145
5,10578673,10578943,ler_hete,271,Sample_c82,20-2000bp,3,10578673,10578943
5,11008315,11010112,col_ler,1798,Sample_c82,20-2000bp,6,11008315,11010112
5,11017379,11017454,col_ler,76,Sample_c82,20-2000bp,10,11017379,11017454
5,11309324,11310914,ler_hete,1591,Sample_c82,20-2000bp,5,11309324,11310914
5,11376471,11376986,ler_hete,516,Sample_c82,20-2000bp,1,11376471,11376986
5,12164968,12165385,ler_hete,418,Sample_c82,20-2000bp,11,12164968,12165385
5,12291445,12292180,ler_hete,736,Sample_c82,20-2000bp,2,12291445,12292180
5,12498018,12498056,ler_hete,39,Sample_c82,20-2000bp,1,12498018,12498056
5,12620968,12621718,ler_hete,751,Sample_c82,20-2000bp,1,12620968,12621718
5,12706059,12706127,col_ler,69,Sample_c82,20-2000bp,2,12706059,12706127
5,13127009,13127279,ler_hete,271,Sample_c82,20-2000bp,8,13127009,13127279
5,13190336,13190379,ler_hete,44,Sample_c82,20-2000bp,1,13190336,13190379
5,13472705,13472757,ler_hete,53,Sample_c82,20-2000bp,1,13472705,13472757
5,13637494,13637553,ler_hete,60,Sample_c82,20-2000bp,1,13637494,13637553
5,13698596,13698655,ler_hete,60,Sample_c82,20-2000bp,1,13698596,13698655
5,14081993,14083165,ler_hete,1173,Sample_c82,20-2000bp,7,14081993,14083165
5,14603013,14603189,ler_hete,177,Sample_c82,20-2000bp,1,14603013,14603189
5,14635630,14635687,ler_hete,58,Sample_c82,20-2000bp,1,14635630,14635687
5,14665928,14666303,ler_hete,376,Sample_c82,20-2000bp,1,14665928,14666303
5,14734680,14736214,ler_hete,1535,Sample_c82,20-2000bp,1,14734680,14736214
5,14791785,14791815,ler_hete,31,Sample_c82,20-2000bp,1,14791785,14791815
5,14801424,14801503,ler_hete,80,Sample_c82,20-2000bp,1,14801424,14801503
5,14886064,14886106,ler_hete,43,Sample_c82,20-2000bp,1,14886064,14886106
5,15211151,15211187,ler_hete,37,Sample_c82,20-2000bp,1,15211151,15211187
5,15246115,15246249,ler_hete,135,Sample_c82,20-2000bp,4,15246115,15246249
5,16393514,16393579,col_hete,66,Sample_c82,20-2000bp,2,16392866,16393626
5,17034002,17034353,col_hete,352,Sample_c82,20-2000bp,9,17034002,17034353
5,17091327,17093128,col_hete,1802,Sample_c82,20-2000bp,11,17091327,17093746
5,17093491,17093746,col_hete,256,Sample_c82,20-2000bp,11,17091327,17093746
5,17603497,17604768,col_hete,1272,Sample_c82,20-2000bp,10,17598054,17604768
5,18387290,18387827,col_hete,538,Sample_c82,20-2000bp,13,18387290,18387827
5,18626893,18626981,col_hete,89,Sample_c82,20-2000bp,5,18625350,18626981
5,18668720,18669098,col_hete,379,Sample_c82,20-2000bp,8,18668720,18669961
5,19439344,19439427,col_hete,84,Sample_c82,20-2000bp,5,19439344,19439992
5,19439621,19439992,col_hete,372,Sample_c82,20-2000bp,4,19439344,19439992
5,21013859,21014256,col_hete,398,Sample_c82,20-2000bp,18,21013859,21015295
5,21014646,21014830,col_hete,185,Sample_c82,20-2000bp,13,21013890,21015295
5,21014854,21014988,col_hete,135,Sample_c82,20-2000bp,9,21013890,21015295
5,21015205,21015295,col_hete,91,Sample_c82,20-2000bp,16,21013890,21015295
5,21748729,21749072,col_hete,344,Sample_c82,20-2000bp,1,21748729,21749072
5,22174106,22174141,col_hete,36,Sample_c82,20-2000bp,6,22174106,22174141
5,22956358,22957170,col_hete,813,Sample_c82,20-2000bp,6,22956358,22957170
5,24303008,24303066,col_hete,59,Sample_c82,20-2000bp,6,24303008,24303066
5,25967700,25968193,col_hete,494,Sample_c82,20-2000bp,8,25967700,25968193
5,26513478,26514991,col_hete,1514,Sample_c82,20-2000bp,10,26513478,26515551
5,26515079,26515551,col_hete,473,Sample_c82,20-2000bp,10,26513478,26515551
5,26515639,26515680,col_hete,42,Sample_c82,20-2000bp,3,26515639,26515680
5,26684224,26686171,col_hete,1948,Sample_c82,20-2000bp,9,26684224,26686171
2,534388,534925,col_hete,538,Sample_c83,20-2000bp,10,534388,535308
2,585667,587036,col_hete,1370,Sample_c83,20-2000bp,7,585667,587226
2,1126919,1127319,col_hete,401,Sample_c83,20-2000bp,9,1126919,1127319
2,1135239,1135400,col_hete,162,Sample_c83,20-2000bp,8,1135239,1135400
2,1391586,1393519,col_hete,1934,Sample_c83,20-2000bp,10,1391586,1393519
2,1643106,1643940,col_hete,835,Sample_c83,20-2000bp,9,1643106,1643940
2,1691250,1691622,col_hete,373,Sample_c83,20-2000bp,10,1691250,1692375
2,1740799,1741278,col_hete,480,Sample_c83,20-2000bp,6,1740799,1741278
2,3034705,3034943,col_hete,239,Sample_c83,20-2000bp,10,3034705,3034943
2,3037888,3038077,col_hete,190,Sample_c83,20-2000bp,10,3037888,3038286
2,3039492,3039591,col_hete,100,Sample_c83,20-2000bp,8,3039492,3039591
2,3041117,3041387,col_hete,271,Sample_c83,20-2000bp,6,3041117,3041387
2,3042225,3042662,col_hete,438,Sample_c83,20-2000bp,13,3042225,3042903
2,3042843,3042903,col_hete,61,Sample_c83,20-2000bp,10,3042225,3042903
2,3086353,3087899,col_hete,1547,Sample_c83,20-2000bp,11,3086353,3091336
2,3088125,3088494,col_hete,370,Sample_c83,20-2000bp,11,3086353,3091336
2,3726458,3726895,col_hete,438,Sample_c83,20-2000bp,9,3726458,3726895
2,3727097,3727669,col_hete,573,Sample_c83,20-2000bp,8,3727097,3727669
2,3935087,3935564,col_hete,478,Sample_c83,20-2000bp,5,3935087,3935564
2,3995454,3996163,col_hete,710,Sample_c83,20-2000bp,2,3995454,3996163
2,4276889,4276947,col_hete,59,Sample_c83,20-2000bp,4,4276889,4281340
2,4603919,4604032,col_hete,114,Sample_c83,20-2000bp,9,4603919,4604032
2,4615040,4615424,col_hete,385,Sample_c83,20-2000bp,9,4615040,4615424
2,4685110,4685433,col_hete,324,Sample_c83,20-2000bp,11,4685110,4685433
2,4704103,4704336,col_hete,234,Sample_c83,20-2000bp,11,4704103,4706451
2,4704429,4705077,col_hete,649,Sample_c83,20-2000bp,11,4704103,4706451
2,4705133,4705480,col_hete,348,Sample_c83,20-2000bp,12,4704103,4706451
2,4705520,4706052,col_hete,533,Sample_c83,20-2000bp,6,4704103,4706451
2,4741882,4742031,col_hete,150,Sample_c83,20-2000bp,8,4741882,4742031
2,4763013,4763045,col_hete,33,Sample_c83,20-2000bp,7,4761299,4764700
2,4864362,4864381,col_hete,20,Sample_c83,20-2000bp,4,4861187,4864381
2,5037328,5037464,col_hete,137,Sample_c83,20-2000bp,8,5037328,5037548
2,5394290,5395148,col_hete,859,Sample_c83,20-2000bp,4,5394290,5395148
2,5411178,5412178,col_hete,1001,Sample_c83,20-2000bp,9,5411178,5413495
2,5414543,5415689,col_hete,1147,Sample_c83,20-2000bp,13,5411861,5415689
2,5449627,5450065,col_hete,439,Sample_c83,20-2000bp,8,5449430,5450065
2,5880791,5880833,col_hete,43,Sample_c83,20-2000bp,8,5880728,5880833
2,5902733,5903083,col_hete,351,Sample_c83,20-2000bp,10,5902733,5903083
2,5903175,5903403,col_hete,229,Sample_c83,20-2000bp,10,5903175,5903427
2,5903667,5903711,col_hete,45,Sample_c83,20-2000bp,1,5903667,5903711
2,6111219,6111757,col_hete,539,Sample_c83,20-2000bp,7,6110959,6111760
2,6262410,6262602,col_hete,193,Sample_c83,20-2000bp,15,6262410,6262602
2,6294674,6294761,col_hete,88,Sample_c83,20-2000bp,11,6294605,6295672
2,6294965,6295077,col_hete,113,Sample_c83,20-2000bp,10,6294605,6295672
2,6582053,6583316,col_hete,1264,Sample_c83,20-2000bp,11,6579854,6583316
2,6703465,6703517,col_hete,53,Sample_c83,20-2000bp,2,6703465,6703517
2,7242255,7242590,col_hete,336,Sample_c83,20-2000bp,5,7242255,7242622
2,8480067,8480367,col_hete,301,Sample_c83,20-2000bp,10,8479970,8480367
2,8621781,8622092,col_hete,312,Sample_c83,20-2000bp,10,8621781,8622522
2,8816341,8817285,col_hete,945,Sample_c83,20-2000bp,14,8816341,8820700
2,8817578,8819558,col_hete,1981,Sample_c83,20-2000bp,14,8816341,8820700
2,8819678,8820700,col_hete,1023,Sample_c83,20-2000bp,14,8816341,8820700
2,8869588,8869845,col_hete,258,Sample_c83,20-2000bp,15,8869588,8869845
3,427613,428249,ler_hete,637,Sample_c83,20-2000bp,4,427613,428249
3,796360,796822,ler_hete,463,Sample_c83,20-2000bp,3,796360,796822
3,851068,851147,ler_hete,80,Sample_c83,20-2000bp,7,851068,851147
3,903437,903762,ler_hete,326,Sample_c83,20-2000bp,6,903437,903762
3,1176081,1176424,ler_hete,344,Sample_c83,20-2000bp,4,1176081,1176424
3,1340853,1341260,ler_hete,408,Sample_c83,20-2000bp,2,1340853,1341260
