chr	first	last	size	tetrad	spores	type
chr01	67596.5	68239.5	644	wt_34	b	C
chr01	109951.5	110726.5	776	wt_34	a,c	X
chr02	77895	77895	NA	wt_34	b,c	X
chr02	85419.5	88920	3501.5	wt_34	c,d	X
chr02	193260.5	194620.5	1361	wt_34	d	C
chr02	201450	202441	992	wt_34	b	C
chr02	311062	312902	1841	wt_34	b,a	X
chr02	543325.5	545492	2167.5	wt_34	c,d	M
chr02	564588	565350	763	wt_34	b	C
chr02	661528	664651.5	3124.5	wt_34	b,a	X
chr02	706500.5	707921.5	1422	wt_34	c,d	X
chr02	776182.5	776182.5	NA	wt_34	a,b	X
chr03	48290	50623.5	2334.5	wt_34	c,d	M
chr03	51269	52770.5	1502.5	wt_34	b	C
chr03	155998.5	159029.5	3032	wt_34	a,b	M
chr03	176443	178740.5	2298.5	wt_34	b	C
chr03	222936.5	224257	1321.5	wt_34	c,b	X
chr03	264358.5	264552	194.5	wt_34	b,c	X
chr04	173776	180252.5	6477.5	wt_34	a,b	X
chr04	197571.5	199064.5	1494	wt_34	a,b	X
chr04	238207	241017	2811	wt_34	b	C
chr04	313561.5	315904	2343.5	wt_34	a,b	X
chr04	357567.5	359196.75	1630.25	wt_34	c	C
chr04	372641	374109	1469	wt_34	b,a	X
chr04	436777	437079.5	303.5	wt_34	b	C
chr04	509606	509777.5	172.5	wt_34	d,b	X
chr04	549000.5	552460	3460.5	wt_34	a	C
chr04	631772.5	636871	5099.5	wt_34	d	CC
chr04	745384	747244.5	1861.5	wt_34	d	C
chr04	870355.5	870355.5	NA	wt_34	a,d	X
chr04	951697	951965.5	NA	wt_34	a,b	X
chr04	1078736.5	1078736.5	NA	wt_34	a,c	X
chr04	1341544	1343407	1864	wt_34	d	C
chr04	1446629	1448533.5	1905.5	wt_34	b,d	X
chr04	1510707	1511105.5	399.5	wt_34	b	C
chr05	25805	28467	2663	wt_34	d,b	X
chr05	222911.5	224751.5	1841	wt_34	b,a	X
chr05	304637	304637	NA	wt_34	c,d	X
chr05	335468.5	336795	1327.5	wt_34	b,a	X
chr05	451496.75	454434	2938.25	wt_34	c,d	X
chr05	474029	474029	NA	wt_34	c,d	X
chr05	488737.5	488737.5	NA	wt_34	b,c	X
chr06	74682	75223.25	542.25	wt_34	c,d	M
chr06	95738.5	96173.5	436	wt_34	a	C
chr06	195449.5	199690	4241.5	wt_34	c,d	X
chr06	226264	231085	4822	wt_34	a	CC
chr06	262759.25	262759.25	NA	wt_34	b,c	X
chr07	21628	23504	1877	wt_34	a,c	X
chr07	82042.5	82042.5	NA	wt_34	b,c	X
chr07	145866	148600.5	2735.5	wt_34	b,c	X
chr07	194666.5	197356.5	2691	wt_34	b,c	X
chr07	203289.5	203289.5	NA	wt_34	a,d	X
chr07	235742.5	237342	1600.5	wt_34	a,d	X
chr07	299807.5	301090	1283.5	wt_34	c	C
chr07	353577.5	358761.5	5185	wt_34	a	C
chr07	468096.5	473295.5	5200	wt_34	c,d	M
chr07	554291.5	557424	3133.5	wt_34	c,d	X
chr07	556673.5	558652.5	1980	wt_34	a	C
chr07	618028	622435	4408	wt_34	a,b	M
chr07	677078.5	680714.5	3637	wt_34	c,d	M
chr07	847494.5	853344	5850.5	wt_34	a	C
chr07	850033.5	852779.5	2747	wt_34	d	C
chr07	919832.75	921070.25	1238.5	wt_34	a	C
chr07	976329.5	978243	1914.5	wt_34	c,d	X
chr07	1011443.5	1011792	349.5	wt_34	a	C
chr07	1048294	1048294	NA	wt_34	b,d	X
chr08	175880.5	177699	1819.5	wt_34	d,b	X
chr08	186204.5	189809	3605.5	wt_34	c,a	X
chr08	246028	246028	NA	wt_34	c,d	X
chr08	255791	255813	NA	wt_34	a,b	X
chr08	359433.5	362509.5	3077	wt_34	b	C
chr08	484417	484417	NA	wt_34	c,d	X
chr08	523296	523296	NA	wt_34	a,b	X
chr09	21933	21933	NA	wt_34	a,c	X
chr09	53170.5	53859	689.5	wt_34	a	C
chr09	148040	150983	2944	wt_34	d	C
chr09	299738.25	301760.75	2023.5	wt_34	c	C
chr09	403365	403696	332	wt_34	a,b	X
chr10	36446.75	36480	NA	wt_34	a,b	X
chr10	94549	95335.5	787.5	wt_34	d	C
chr10	103001	103064	NA	wt_34	a,b	X
chr10	229405	229889.5	485.5	wt_34	a	C
chr10	332133	332914	782	wt_34	a,b	X
chr10	457363.5	458765	1402.5	wt_34	a	C
chr10	575818.5	577442	1624.5	wt_34	a	C
chr10	635845.5	637848	2003.5	wt_34	d,c	X
chr10	721742	721742	NA	wt_34	c,d	X
chr11	119808.5	119808.5	NA	wt_34	a,c	X
chr11	204481.5	205992	1511.5	wt_34	a,b	M
chr11	351579	353908.5	2330.5	wt_34	d	CC
chr11	353822.5	353908.5	NA	wt_34	b,a	X
chr11	384624	387962.5	3339.5	wt_34	d,b	X
chr11	402567.5	403865	1298.5	wt_34	c,a	X
chr11	473200.5	474706.5	1507	wt_34	a,c	X
chr11	524802	531355	6554	wt_34	a,d	X
chr11	606273	609956	3684	wt_34	a	C
chr12	36485.5	37392.5	908	wt_34	c	C
chr12	177062	180433	3372	wt_34	b	C
chr12	260060	261523.5	1464.5	wt_34	b	C
chr12	323662	324016	355	wt_34	c,d	X
chr12	327901	329608.5	1708.5	wt_34	a,b	X
chr12	512604	516657.5	4054.5	wt_34	b,d	X
chr12	637754.75	637765	NA	wt_34	b,d	X
chr12	685008.5	685008.5	NA	wt_34	c,d	X
chr12	753764.5	753830	NA	wt_34	c,d	X
chr12	868133	872765.5	4633.5	wt_34	d	C
chr12	872373.5	872765.5	393	wt_34	b	C
chr12	879501.5	879501.5	NA	wt_34	a,c	X
chr12	1008852	1012641	3790	wt_34	a,c	M
chr12	1027205.5	1029994	2789.5	wt_34	b	C
chr13	26037	27540.5	1504.5	wt_34	d	C
chr13	114098.5	116280	2182.5	wt_34	c,a	X
chr13	169438.25	170299.5	862.25	wt_34	c	C
chr13	170275	170299.5	NA	wt_34	b,d	X
chr13	241952	243625	1674	wt_34	b,d	X
chr13	410150.5	410150.5	NA	wt_34	c,d	X
chr13	465289.5	466234.25	945.75	wt_34	a,b	X
chr13	576004.5	579578.5	3575	wt_34	a	C
chr13	636475	636997.5	523.5	wt_34	a	C
chr13	758201	758642	442	wt_34	b,a	X
chr13	913893.5	916173.5	2281	wt_34	d	C
chr14	55912	60749	4838	wt_34	a,b	M
chr14	64411	65489	1079	wt_34	a,c	X
chr14	91957.5	92800.75	NA	wt_34	c,a	X
chr14	280917.5	296707	15790.5	wt_34	d,b	M
chr14	542811.5	542974.5	164	wt_34	c,a	X
chr14	641620	643561.5	1942.5	wt_34	a	C
chr14	766824.5	766824.5	NA	wt_34	b,d	X
chr15	37865	42005.5	4141.5	wt_34	b	C
chr15	80208.5	80208.5	NA	wt_34	b,c	X
chr15	138066.5	141389	3323.5	wt_34	c,b	M
chr15	214806	217209	2404	wt_34	b,c	X
chr15	302479.5	303530	1051.5	wt_34	d	C
chr15	302479.5	304714.5	2236	wt_34	a,c	X
chr15	421115	425004	3890	wt_34	a,c	M
chr15	571814.5	571814.5	NA	wt_34	b,d	X
chr15	661876.5	662101	NA	wt_34	c,d	X
chr15	774815.5	774870.5	NA	wt_34	d,c	X
chr15	988967	988967	NA	wt_34	b,d	X
chr16	45546	45546	NA	wt_34	a,b	X
chr16	141449	144918	3470	wt_34	a,c	M
chr16	178043	178043	NA	wt_34	a,d	X
chr16	278546.5	285582.5	7037	wt_34	d,a	X
chr16	371971.5	372501.5	531	wt_34	b,c	X
chr16	414615.5	417023.5	2409	wt_34	a	C
chr16	526996	526996	NA	wt_34	c,d	X
chr16	587861.5	599441.5	11581	wt_34	c,a	X
chr16	652420.5	656092.5	3673	wt_34	c	C
chr16	692841	694572	1732	wt_34	d	C
chr16	785524	785524	NA	wt_34	b,c	X
chr16	837208.5	844116.25	6908.75	wt_34	b	C
chr16	889804.5	890382.5	579	wt_34	a,b	X
chr01	58698.5	62988.5	4291	wt_35	b	C
chr01	190377	191228.5	852.5	wt_35	c,b	X
chr02	151794.5	151794.5	NA	wt_35	a,c	X
chr02	180822.75	181890.5	1068.75	wt_35	c,d	X
chr02	392109.5	393361.5	1253	wt_35	a,b	X
chr02	473008	474943	1936	wt_35	a,b	M
chr02	563576	564290.5	715.5	wt_35	b,c	X
chr02	627656	630803.5	3148.5	wt_35	b	C
chr02	742174	743387	1214	wt_35	c,b	X
chr03	73394	75061.5	1668.5	wt_35	a,b	M
chr03	162341	164647	2307	wt_35	c,b	X
chr03	191961	193967	2007	wt_35	c	C
chr03	240057	248155	8099	wt_35	d,a	M
chr04	35381.5	40807.5	5427	wt_35	d,a	X
chr04	156477.5	160481	4004.5	wt_35	c,d	X
chr04	312798	315904	3107	wt_35	a	C
chr04	377708	379131.5	1424.5	wt_35	d,c	M
chr04	560951.25	562530	1579.75	wt_35	c,d	X
chr04	587520.5	589786.5	2267	wt_35	d,c	X
chr04	641964.5	642906.5	943	wt_35	a,b	M
chr04	767737	769333.5	1597.5	wt_35	c,a	X
chr04	857158.5	859828.5	2671	wt_35	d,a	M
chr04	930747.5	930765.5	NA	wt_35	b,c	X
chr04	959001	959001	NA	wt_35	b,d	X
chr04	1000994.5	1003046	2052.5	wt_35	b	C
chr04	1076829	1078736.5	1908.5	wt_35	a,b	X
chr04	1214487.75	1217350	2863.25	wt_35	a,b	X
chr04	1277914.5	1279424	1510.5	wt_35	c	C
chr04	1361539	1363256	1718	wt_35	d,b	X
chr04	1409301	1412861	3561	wt_35	d	C
chr04	1495357	1496186.5	830.5	wt_35	b,c	X
chr05	11748.5	11935.5	188	wt_35	c,d	X
chr05	28785.5	31830	3045.5	wt_35	b	C
chr05	31830	35874	4045	wt_35	c	C
chr05	193316.5	196187.5	2872	wt_35	c,b	X
chr05	283863	283863	NA	wt_35	b,d	X
chr05	401428.5	405983.5	4556	wt_35	d	C
chr05	461659.75	462167.25	508.5	wt_35	d,c	X
chr05	517007	519392.5	2386.5	wt_35	c,d	M
chr06	71211.5	76644.5	5434	wt_35	b,a	X
chr06	71718.5	73779	2061.5	wt_35	d	C
chr06	169082.5	170099	1017.5	wt_35	b,c	M
chr06	212844	213979	1136	wt_35	b	C
chr06	222477	227272	4796	wt_35	d,b	X
chr07	90529.5	90529.5	NA	wt_35	b,c	X
chr07	181542.5	182094.5	553	wt_35	c,a	X
chr07	252612	254313	1702	wt_35	c	C
chr07	356720	359654	2935	wt_35	d,c	M
chr07	382054.5	384928	2874.5	wt_35	b	C
chr07	457511.5	459053.5	1543	wt_35	a,b	M
chr07	472112	472955	844	wt_35	a,b	X
chr07	609081	611720.5	2640.5	wt_35	d,a	X
chr07	833696	833696	NA	wt_35	a,c	X
chr07	991748.5	991748.5	NA	wt_35	c,d	X
chr07	1015380.5	1016020	640.5	wt_35	b,c	X
chr08	67140.25	70587	3447.75	wt_35	d,c	X
chr08	205749.5	208566	2817.5	wt_35	c,b	X
chr08	282881.5	282881.5	NA	wt_35	a,c	X
chr08	422118.5	422684.75	567.25	wt_35	d,b	X
chr08	451006.25	456980	5974.75	wt_35	c,a	X
chr09	33840.5	35043	1203.5	wt_35	c,d	X
chr09	140669	142076.5	1408.5	wt_35	d,a	X
chr09	173853.5	174119.5	267	wt_35	c	C
chr09	263395.5	267347.5	3953	wt_35	a,d	X
chr09	396172	398038.5	1867.5	wt_35	d,c	M
chr10	153224	154172	949	wt_35	c,b	X
chr10	289547	289894.5	348.5	wt_35	c,b	X
chr10	360874	362156.5	1283.5	wt_35	b,c	X
chr10	463621.5	464786	1165.5	wt_35	b,c	X
chr10	568665	572686	4022	wt_35	b,d	X
chr10	663298.5	664390	1092.5	wt_35	a	C
chr10	663298.5	665149.5	1852	wt_35	d	C
chr10	717526	719349	1824	wt_35	b,a	X
chr11	38971	39542.5	572.5	wt_35	a,b	X
chr11	69751	71298	1548	wt_35	b	C
chr11	239551.5	239551.5	NA	wt_35	c,d	X
chr11	367260	370215.5	2956.5	wt_35	a	C
chr11	557226.5	562071	4845.5	wt_35	a,b	X
chr11	601406	601406	NA	wt_35	b,d	X
chr12	95587.5	98914	3327.5	wt_35	d,c	M
chr12	125487.5	126107.5	621	wt_35	c	C
chr12	126811.5	127750.5	940	wt_35	d	C
chr12	253045.5	253337.5	293	wt_35	b	C
chr12	320051	321580.5	1530.5	wt_35	a,d	X
chr12	390744.5	390744.5	NA	wt_35	a,c	X
chr12	446435.5	449070	2635.5	wt_35	b	C
chr12	516677	516677	NA	wt_35	c,d	X
chr12	550965.5	557171	6206.5	wt_35	a	C
chr12	624062.5	624469.5	NA	wt_35	d,c	X
chr12	661809	662032.5	NA	wt_35	a,c	X
chr12	892904	894960.5	2057.5	wt_35	b,c	X
chr12	1029994	1035765.5	5772.5	wt_35	b,c	X
chr12	1054356.75	1055923.5	1567.75	wt_35	b,c	X
chr13	135973.5	140576	4603.5	wt_35	b,d	X
chr13	178675	178675	NA	wt_35	a,b	X
chr13	387983.5	391040.5	3058	wt_35	a,b	X
chr13	501131	501526	396	wt_35	b,a	X
chr13	560043	560043	NA	wt_35	b,c	X
chr13	636143.5	638680	2537.5	wt_35	b	C
chr13	752739.5	755275	2536.5	wt_35	c,a	X
chr13	915299	917053.5	1755.5	wt_35	a	C
chr14	39815	44660.5	4846.5	wt_35	a,d	M
chr14	110902	111559	658	wt_35	d,b	X
chr14	185151.5	191946.5	6796	wt_35	d,b	X
chr14	364808.5	368489	3681.5	wt_35	a,d	X
chr14	412935	415813.75	2879.75	wt_35	b,c	X
chr14	550631	552216.5	1586.5	wt_35	a,d	X
chr14	694659	694659	NA	wt_35	b,c	X
chr14	734907	736827.5	1921.5	wt_35	b,c	X
chr15	41640.5	42560.5	921	wt_35	a,d	X
chr15	74107.5	76880.5	2774	wt_35	b,d	M
chr15	135740	137166	1427	wt_35	b	CC
chr15	157542.5	158612.5	1071	wt_35	d	C
chr15	157542.5	159598	2056.5	wt_35	a	CC
chr15	163009.5	163871	862.5	wt_35	d	C
chr15	212302.5	217209	4907.5	wt_35	a,b	X
chr15	482065.5	483052	987.5	wt_35	a,d	X
chr15	485955.5	486895	940.5	wt_35	a	C
chr15	657656.5	657656.5	NA	wt_35	a,d	X
chr15	832689	832689	NA	wt_35	b,c	X
chr15	978178	978178	NA	wt_35	b,c	X
chr15	986927	987791.5	865.5	wt_35	b	C
chr16	171804.5	173757.5	1954	wt_35	c	C
chr16	173274	174419.5	1146.5	wt_35	b	C
chr16	371635.5	374804.5	3170	wt_35	b	C
chr16	489547.5	490638	1091.5	wt_35	d,a	X
chr16	500967	505152.5	4186.5	wt_35	c,b	X
chr16	653782.5	660138	6356.5	wt_35	a,b	M
chr16	785524	785524	NA	wt_35	c,d	X
chr16	838938.5	838938.5	NA	wt_35	c,d	X
chr01	68651.5	70003.5	1353	wt_36	c,a	X
chr01	132388	132388	NA	wt_36	b,d	X
chr02	100365.5	103298.5	2934	wt_36	b,c	X
chr02	159353	160918	1566	wt_36	a,b	X
chr02	206651	206651	NA	wt_36	a,c	X
chr02	234987.5	237348	2361.5	wt_36	d,b	X
chr02	392109.5	392109.5	NA	wt_36	b,d	X
chr02	678079.5	680456.5	2378	wt_36	d,a	X
chr02	736396.5	741146.5	4751	wt_36	c,b	X
chr03	60408.5	63373.5	2966	wt_36	a,c	X
chr03	93285.5	95612	2327.5	wt_36	c	C
chr03	141999.5	144638	2639.5	wt_36	d,c	X
chr03	207831.75	211556	3725.25	wt_36	d,c	X
chr03	260762.5	261544.5	783	wt_36	c	C
chr03	261544.5	262555	1011.5	wt_36	a	C
chr04	54135.5	54135.5	NA	wt_36	a,d	X
chr04	196667.5	199838.5	3172	wt_36	a	C
chr04	303649.5	305026	1377.5	wt_36	d	C
chr04	303649.5	307834.5	4186	wt_36	b,a	M
chr04	404414.5	411107	6693.5	wt_36	b	C
chr04	409287.5	410020.25	733.75	wt_36	a	C
chr04	490403.75	490403.75	NA	wt_36	b,d	X
chr04	523289	527145.5	3857.5	wt_36	d,a	X
chr04	523289	527145.5	3857.5	wt_36	c	C
chr04	666408	667974.5	1567.5	wt_36	a,d	X
chr04	886938.5	888080	NA	wt_36	c,a	X
chr04	932949	932949	NA	wt_36	c,d	X
chr04	1086152	1100718.5	14567.5	wt_36	c	C
chr04	1220047.5	1220047.5	NA	wt_36	b,c	X
chr04	1287475.5	1288781.5	1307	wt_36	a,c	X
chr04	1412861	1412861	NA	wt_36	c,d	X
chr04	1495357	1499121.5	3765.5	wt_36	d,a	X
chr05	25468.5	28197	2729.5	wt_36	a,d	X
chr05	44758.5	47434	2676.5	wt_36	d,a	X
chr05	69306.25	69413.5	108.25	wt_36	c	C
chr05	74362.5	74362.5	NA	wt_36	b,c	X
chr05	140944	143454.5	2511.5	wt_36	a,b	X
chr05	190807.5	194362	3555.5	wt_36	c,d	X
chr05	416106	418003.5	1898.5	wt_36	c,b	X
chr05	539329.5	540993	1664.5	wt_36	a,c	X
chr06	43400.5	46359.5	2960	wt_36	a,d	X
chr06	102944.5	103418	474.5	wt_36	c,d	X
chr06	199886.5	200254	368.5	wt_36	a,b	X
chr07	53982	58774	4793	wt_36	b	C
chr07	140175.5	146899.5	6725	wt_36	c	C
chr07	219859.5	221243	1384.5	wt_36	d,a	X
chr07	292305	292305	NA	wt_36	a,d	X
chr07	426529	426529	NA	wt_36	b,d	X
chr07	426529	429087.5	2559.5	wt_36	c	C
chr07	437684	439538	1855	wt_36	a	C
chr07	528257	528257	NA	wt_36	a,b	X
chr07	727150.5	727150.5	NA	wt_36	a,d	X
chr07	843830.5	843830.5	NA	wt_36	b,c	X
chr07	1049135	1054011	4877	wt_36	b,a	X
chr08	73177	76304.5	3128.5	wt_36	d,a	X
chr08	84019.5	88654.75	4636.25	wt_36	d,c	M
chr08	246028	246028	NA	wt_36	a,c	X
chr08	262233	262233	NA	wt_36	b,d	X
chr08	326415.5	328952	2537.5	wt_36	b,d	X
chr08	355944	357780	1837	wt_36	b,c	X
chr08	523296	523296	NA	wt_36	b,c	X
chr09	52401	54865.5	2465.5	wt_36	b,a	X
chr09	53982	54865.5	884.5	wt_36	c	C
chr09	161248	161954.5	707.5	wt_36	b	C
chr09	174712.5	175066.75	355.25	wt_36	d	C
chr09	178718.5	181472	2754.5	wt_36	c,d	X
chr09	263395.5	267979.5	4585	wt_36	d,c	M
chr09	420952	421812	861	wt_36	c	C
chr10	36446.75	36480	NA	wt_36	d,c	X
chr10	154022	156443.5	2422.5	wt_36	d,c	X
chr10	303914.5	304001.5	NA	wt_36	b,d	X
chr10	360801.5	360801.5	NA	wt_36	a,c	X
chr10	594350	594350	NA	wt_36	c,d	X
chr10	598330	598899	570	wt_36	c	C
chr10	637826	637848	NA	wt_36	c,b	X
chr11	93931	96837.5	2907.5	wt_36	d,c	X
chr11	160167	164484	4318	wt_36	a,d	X
chr11	311273	318638.5	7366.5	wt_36	a,d	X
chr11	408279.5	412135.5	3857	wt_36	c,d	X
chr11	579437	581979.5	2543.5	wt_36	a	C
chr11	579437	582875.5	3439.5	wt_36	c	CC
chr11	601406	601406	NA	wt_36	c,d	X
chr12	98181.5	98389	208.5	wt_36	a	C
chr12	125487.5	128867	3380.5	wt_36	b	C
chr12	167624.5	167624.5	NA	wt_36	b,d	X
chr12	257204.5	257786.5	583	wt_36	c	C
chr12	325236	325236	NA	wt_36	a,d	X
chr12	375165	375165	NA	wt_36	a,b	X
chr12	511424.5	515233.5	3810	wt_36	c	C
chr12	512604	513328.5	725.5	wt_36	a	C
chr12	610412.5	612010.5	1599	wt_36	c	C
chr12	700319.5	700502.5	NA	wt_36	c,a	X
chr12	828018.25	828827.5	810.25	wt_36	b,d	M
chr12	836732.5	838118.5	1387	wt_36	d,c	X
chr12	877026.25	879501.5	2476.25	wt_36	a,b	X
chr13	26037	26616.25	580.25	wt_36	d	C
chr13	170299.5	171855	1556.5	wt_36	d,b	X
chr13	212725.5	216634.5	3910	wt_36	b	C
chr13	245307.5	248593	3286.5	wt_36	a,c	X
chr13	283927	286544.5	2618.5	wt_36	a,b	M
chr13	387983.5	390434	2451.5	wt_36	d	C
chr13	508049.5	510129	2080.5	wt_36	b	C
chr13	540223	540364	142	wt_36	a	C
chr13	587025	587025	NA	wt_36	a,d	X
chr13	628176	628176	NA	wt_36	b,c	X
chr13	683717	685360.5	1644.5	wt_36	d,c	X
chr13	695971	697007	1037	wt_36	a,c	X
chr14	78725	84766	6042	wt_36	d	C
chr14	300143	302886.5	2744.5	wt_36	c	C
chr14	461431.5	466109.5	4679	wt_36	d,b	M
chr14	642354	642354	NA	wt_36	a,b	X
chr14	700592	704033.5	3442.5	wt_36	c	C
chr14	724126.5	724126.5	NA	wt_36	b,c	X
chr14	766824.5	766824.5	NA	wt_36	b,d	X
chr15	79226	80208.5	983.5	wt_36	c	C
chr15	106741.5	106741.5	NA	wt_36	b,d	X
chr15	251515	252205.5	691.5	wt_36	a,c	X
chr15	319849	319849	NA	wt_36	b,d	X
chr15	460346	462716.75	2371.75	wt_36	a	C
chr15	647710	651175	3466	wt_36	c,d	X
chr15	719216.5	720762	1546.5	wt_36	b	C
chr15	774593	774870.5	NA	wt_36	d,c	X
chr15	956446.5	957806	1360.5	wt_36	d,c	X
chr15	973261.75	978178	4917.25	wt_36	c	C
chr15	1021864.5	1021864.5	NA	wt_36	b,c	X
chr16	125355.25	129518	4163.75	wt_36	b,d	X
chr16	347571.5	349189.5	1619	wt_36	c	C
chr16	428958	429351	394	wt_36	b,d	X
chr16	456155	457542.5	1388.5	wt_36	c	C
chr16	587861.5	587861.5	NA	wt_36	b,d	X
chr16	643687	645122.5	1436.5	wt_36	c,a	X
chr16	679473.5	681956.5	2484	wt_36	b	C
chr16	830165.5	833751	3586.5	wt_36	d,b	M
chr01	29821.75	34189	4368.25	wt_37	b	C
chr01	72285	73222	938	wt_37	b,d	X
chr01	130197.5	130241.5	NA	wt_37	b,d	X
chr01	202031.75	203331.5	1300.75	wt_37	d	C
chr02	125844	127004	1161	wt_37	d,b	M
chr02	140260	141387	1128	wt_37	b	C
chr02	280820.5	288418.5	7599	wt_37	c,a	M
chr02	408735	410083.5	1349.5	wt_37	d	C
chr02	452695.5	453358.5	664	wt_37	a,b	M
chr02	526554.5	527393.5	840	wt_37	d,c	X
chr02	678450.5	679510	1060.5	wt_37	a,b	X
chr02	717596	718964	1369	wt_37	b	C
chr02	743387	746543.5	3157.5	wt_37	a,b	X
chr02	785326.75	788177	2851.25	wt_37	b,a	X
chr03	65117	66603.5	1487.5	wt_37	c	C
chr03	191169	191961	793	wt_37	c,b	X
chr03	240057	241870	1814	wt_37	a,d	M
chr04	96978.5	97210	232.5	wt_37	b	C
chr04	165127	168841.5	3715.5	wt_37	c,a	X
chr04	286765	287496	732	wt_37	b,d	X
chr04	464996	464996	NA	wt_37	a,d	X
chr04	589073.5	590604.5	1532	wt_37	d,a	M
chr04	699542	700342	801	wt_37	a	C
chr04	724312	724312	NA	wt_37	b,c	X
chr04	854310.5	857996	3686.5	wt_37	a,b	M
chr04	857158.5	857996	838.5	wt_37	c	C
chr04	954189	958026	3838	wt_37	d	C
chr04	1038362	1040338	1977	wt_37	b	C
chr04	1052131.5	1052131.5	NA	wt_37	a,b	X
chr04	1265940.5	1267412.5	1473	wt_37	c	C
chr04	1275454	1277914.5	2461.5	wt_37	b,c	X
chr04	1408968	1409623	656	wt_37	a,c	X
chr05	25178.5	27438	2260.5	wt_37	d,a	X
chr05	242263	245120.5	2858.5	wt_37	a,c	X
chr05	325328	325681	NA	wt_37	d,b	X
chr05	398111.5	400659	2548.5	wt_37	b,c	X
chr05	450757	453248.5	2492.5	wt_37	c	C
chr06	55178.5	56358	1180.5	wt_37	a,d	X
chr06	179681.5	182025	2344.5	wt_37	b	C
chr06	180341	181109	769	wt_37	c	C
chr06	223701.5	223701.5	NA	wt_37	b,d	X
chr07	23504	23998.5	495.5	wt_37	c,a	X
chr07	225683.5	228449	2766.5	wt_37	a	C
chr07	250442	257016	6575	wt_37	c,a	X
chr07	272411	272901.5	491.5	wt_37	d	C
chr07	345967.5	346382	NA	wt_37	c,a	X
chr07	471525.5	475595	4070.5	wt_37	a,c	X
chr07	609980.5	611720.5	1741	wt_37	c,a	X
chr07	648619.5	652024.5	3406	wt_37	a,b	X
chr07	746435.5	749385.5	2951	wt_37	b,c	M
chr07	892311.5	896889	4578.5	wt_37	c	C
chr07	949337	951903.5	2567.5	wt_37	d,a	M
chr07	1059676	1060800	1125	wt_37	d,a	X
chr08	63904	65920	2017	wt_37	d,b	M
chr08	186204.5	190764.5	4561	wt_37	b,c	X
chr08	331357.5	332794	1437.5	wt_37	d	C
chr08	339484	339971.5	488.5	wt_37	c,d	X
chr08	487173	489417	2245	wt_37	a,b	X
chr08	515941.5	515941.5	NA	wt_37	c,d	X
chr09	84715	86239.5	1525.5	wt_37	c,a	X
chr09	144407.5	144407.5	NA	wt_37	a,c	X
chr09	267979.5	271757	3778.5	wt_37	c,b	X
chr09	344673	344673	NA	wt_37	a,d	X
chr09	387750	389857.5	2108.5	wt_37	d,b	X
chr09	423249.5	426244.75	2996.25	wt_37	b,d	X
chr10	79349	79943	595	wt_37	a,d	X
chr10	138057.5	140145	2088.5	wt_37	b,a	X
chr10	314812	314812	NA	wt_37	a,b	X
chr10	394138	394816.5	679.5	wt_37	b,c	M
chr10	464786	478293.5	13508.5	wt_37	d,b	M
chr10	571735.5	573703	1968.5	wt_37	c	C
chr10	637762.5	642176	4414.5	wt_37	b,a	X
chr11	48474.5	50848	2374.5	wt_37	a,c	X
chr11	239551.5	239551.5	NA	wt_37	a,d	X
chr11	400563	402567.5	2005.5	wt_37	c,b	X
chr11	506016.5	507862	1846.5	wt_37	a,c	X
chr11	573244	576514	3271	wt_37	d,b	X
chr11	610731	611203.5	473.5	wt_37	b,d	X
chr12	32380	37217	4838	wt_37	b,d	M
chr12	108124	108920.5	797.5	wt_37	c	C
chr12	199697.5	199697.5	NA	wt_37	a,d	X
chr12	281234.5	281548.25	314.75	wt_37	a,b	X
chr12	281234.5	282655.25	1421.75	wt_37	d	C
chr12	319079.5	320051	972.5	wt_37	b,d	X
chr12	390744.5	390744.5	NA	wt_37	b,d	X
chr12	511802.5	515483.25	3681.75	wt_37	b,a	M
chr12	728360.5	728664	NA	wt_37	d,c	X
chr12	910424	910424	NA	wt_37	b,d	X
chr12	991460	997009	5550	wt_37	a	C
chr12	995959.5	997009	1050.5	wt_37	d	C
chr12	1029994	1034873	4880	wt_37	a,c	X
chr13	77077.25	77579	502.75	wt_37	d	C
chr13	167272	167272	NA	wt_37	b,d	X
chr13	215124	218218	3095	wt_37	d	C
chr13	339021	340105.5	1085.5	wt_37	a,d	X
chr13	413164	415040.5	1877.5	wt_37	b	C
chr13	442560.5	442855	295.5	wt_37	a,d	X
chr13	510129	513612	3484	wt_37	b	C
chr13	572288	573198.5	911.5	wt_37	c,b	X
chr13	713364.5	714711.5	1348	wt_37	b,a	X
chr13	795768.5	799203	3435.5	wt_37	a,c	X
chr14	95926.5	99403	3477.5	wt_37	b	C
chr14	217220.5	218312.5	1093	wt_37	b,d	X
chr14	246853.5	248743.5	1891	wt_37	b	C
chr14	539070	539070	NA	wt_37	a,c	X
chr14	684667	687681	3015	wt_37	d,a	X
chr15	69852.5	70917.5	1066	wt_37	c,a	X
chr15	191805.5	195885	4080.5	wt_37	d,c	X
chr15	209041	211289.5	2249.5	wt_37	a,d	X
chr15	503769	504091.5	323.5	wt_37	a,d	X
chr15	766454	766940.5	487.5	wt_37	b,a	X
chr15	931459.5	931638.5	180	wt_37	c	C
chr15	1005815.25	1007223.75	1409.5	wt_37	d	C
chr15	1058259.5	1059666.5	1408	wt_37	c,a	X
chr16	45546	48781	3236	wt_37	a,b	X
